term,definition
TEE,Trusted Execution Environment isolates sensitive. ARM. In mobile. Secure; in DFIR, TEE for keys (GlobalPlatform).
Telnet,Telnet provides remote terminal. Cleartext. In legacy. Insecure; in DFIR, Telnet for sniff (RFC 854).
Temporal Analysis,Temporal analysis examines time-based patterns. Timelines. In forensics. Sequence; in DFIR, temporal for events (SANS FOR508).
Temporal Key Integrity Protocol (TKIP),TKIP secures WiFi with per-packet keys. WEP fix. In WPA. Weak; in DFIR, TKIP cracks (IEEE 802.11).
Temporary File,Temporary file stores transient data. /tmp. In apps. Cleanup; in DFIR, temp for staged mal (SANS FOR508).
Terminal Access Controller Access-Control System (TACACS),TACACS auths net devices. Cisco. In routers. AAA; in DFIR, TACACS logs (RFC 1492).
Test,Test verifies functionality/security. Unit/integration. In QA. Validate; in DFIR, test for repro (NIST SP 800-115).
Testing,Testing exercises systems for flaws. Black/white. In assess. Find; in DFIR, testing playbooks (SANS).
TheHarvester,TheHarvester gathers emails/domains OSINT. Recon. In pen. Gather; in DFIR, Harvester for intel (laramies).
Threat,Threat is potential danger to assets. Actor/event. In risk. Identify; in DFIR, threat intel (NIST SP 800-30).
Threat Actor,Threat actor is malicious entity. Group. In MITRE. Attribute; in DFIR, actor profiling (MITRE).
Threat Assessment,Threat assessment evaluates adversary capabilities. Intel. In planning. Inform; in DFIR, assessment for TTP (NIST SP 800-30).
Threat Hunting,Threat hunting proactively searches for hidden. Hypothesis. In SOC. Assume breach; in DFIR, hunting queries (SANS).
Threat Intelligence Platform (TIP),TIP aggregates/analyzes CTI. MISP. In teams. Correlate; in DFIR, TIP for IOC (ENISA).
Threat Landscape,Threat landscape is overview of current threats. Report. In intel. Aware; in DFIR, landscape for trends (ENISA).
Threat Library,Threat library catalogs known threats. Database. In tools. Reference; in DFIR, library for matching (SANS).
Threat Model,Threat model identifies risks in design. STRIDE. In SDLC. Mitigate; in DFIR, model for RCA (OWASP).
Threat Vector,Threat vector is path for attack delivery. Phishing. In tactics. Block; in DFIR, vectors in initial (MITRE).
Three-Way Handshake,Three-way handshake establishes TCP. SYN/ACK. In connect. Reliable; in DFIR, handshake in scans (RFC 793).
Ticket Granting Service (TGS),TGS issues service tickets in Kerberos. Encrypted. In KDC. Access; in DFIR, TGS for roasting (RFC 4120).
Ticket Granting Ticket (TGT),TGT is Kerberos master ticket for TGS. Long lived. In AS. Initial; in DFIR, TGT for silver (MITRE T1558).
Time-Based One-Time Password (TOTP),TOTP generates pass from time/seed. HMAC. In apps. Sync; in DFIR, TOTP in MFA (RFC 6238).
Time of Check to Time of Use (TOCTOU),TOCTOU exploits race between check/use. Concurrency. In access. Bypass; in DFIR, TOCTOU in vulns (OWASP).
Time Synchronization,Time sync ensures consistent clocks. NTP. In nets. Accurate; in DFIR, sync for timelines (RFC 5905).
Time-Based Threshold,Time-based threshold limits actions per period. Rate. In auth. Prevent brute; in DFIR, threshold in logs (NIST SP 800-63B).
Time-to-Live (TTL),TTL limits packet life in hops. Decrement. In IP. Loop prevent; in DFIR, TTL for path (RFC 791).
Timestamp, Timestamp records event time. UTC. In logs. Chrono; in DFIR, stamp manipulation (NIST SP 800-86).
Token,Token is artifact for auth like JWT. Scoped. In sessions. Prove; in DFIR, token validation (NIST SP 800-63B).
Token Binding,Token binding ties tokens to TLS channel. Prevent export. In OAuth. Secure; in DFIR, binding for replay (RFC 8471).
Token Revocation,Token revocation invalidates before expire. List. In OAuth. Control; in DFIR, revocation in compromises (RFC 7009).
Top Level Domain (TLD),TLD is highest domain like .com. ICANN. In DNS. Root; in DFIR, TLD for reg (ICANN).
Topology Discovery,Topology discovery maps net structure. LLDP. In mgmt. View; in DFIR, discovery for pivots (MITRE T1016).
Tor,Tor anonymizes via onion routing. Circuits. In privacy. Hide; in DFIR, Tor for C2 (Tor Project).
Total Cost of Ownership (TCO),TCO includes all costs for asset. Lifecycle. In budget. Value; in DFIR, TCO for tools (ENISA).
Total Quality Management (TQM),TQM improves processes continuously. PDCA. In org. Quality; in DFIR, TQM for IR (ENISA).
Traceroute,Traceroute maps path with TTL. ICMP. In diag. Route; in DFIR, trace for hops (RFC 792).
Trade Secret,Trade secret is proprietary info protected. NDA. In IP. Leak; in DFIR, secret in theft (ENISA).
Traffic Analysis,Traffic analysis infers from patterns without content. Volume. In passive. Intel; in DFIR, analysis for C2 (ENISA).
Traffic Light Protocol (TLP),TLP colors info for sharing restrictions. White/red. In CTI. Control; in DFIR, TLP for reports (FIRST).
Traffic Shaping,Traffic shaping regulates flow for QoS. Queue. In routers. Smooth; in DFIR, shaping for anomalies (RFC 2475).
Transaction,Transaction is atomic unit in DB. ACID. In ops. Consistent; in DFIR, txn logs for audit (ISO 9075).
Transfer Control Protocol (TCP),TCP ensures reliable delivery. Congestion. In transport. Stream; in DFIR, TCP analysis (RFC 793).
Transient,Transient is temp data not persisted. Volatile. In memory. Lose; in DFIR, transient for live (SANS FOR508).
Transmission Control Protocol (TCP),TCP controls transmission for reliability. Window. In IP. Ordered; in DFIR, control for floods (RFC 793).
Transport Layer,Transport layer (OSI 4) segments/end-to-end. TCP/UDP. In stacks. Reliable; in DFIR, layer for ports (NIST SP 800-97).
Transport Layer Security (TLS),TLS secures apps over nets. Successor SSL. In HTTPS. Handshake; in DFIR, TLS for encrypted (RFC 8446).
Triple Data Encryption Standard (3DES),3DES applies DES thrice for strength. Legacy. In banking. Slow; in DFIR, 3DES decrypt (NIST SP 800-131A).
Trusted Computing Base (TCB),TCB is components enforcing security. Minimal. In OS. Rely; in DFIR, TCB for assurance (TCSEC).
Trusted Execution Environment (TEE),TEE runs sensitive in isolated. Secure world. In ARM. Protect; in DFIR, TEE for keys (GlobalPlatform).
Trusted Network Connect (TNC),TNC is IF-M for NAC. Integrity. In standards. Posture; in DFIR, TNC for health (Trusted Computing Group).
Trusted Network Interface (TNI),TNI is secure boundary connector. Guard. In arch. Protect; in DFIR, TNI for flows (CNSSI 4009).
Trusted Path,Trusted path ensures direct user-system comm. No intercept. In login. Integrity; in DFIR, path for auth (TCSEC).
Trusted Platform Module (TPM),TPM is chip for crypto/keys. PCR. In PCs. Attest; in DFIR, TPM for boot integrity (NIST SP 800-193).
Trusted Third Party (TTP),TTP mediates trust like CA. Neutral. In PKI. Certify; in DFIR, TTP for escrow (NIST SP 800-57).
Trusted Time Source,Trusted time source provides accurate UTC. Stratum 1. In NTP. Sync; in DFIR, source for stamps (RFC 5905).
Trusted Zone,Trusted zone is secure net segment. Labeled. In arch. Access; in DFIR, zone for segmentation (CNSSI 4009).
Tunneling,Tunneling encapsulates protocol in another. VPN. In evasion. Bypass; in DFIR, tunnel detection (MITRE T1572).
Turing Complete,Turing complete lang computes any function. Universal. In scripts. Powerful; in DFIR, complete for mal (ENISA).
Turn Server,TURN server relays UDP for NAT traversal. STUN alt. In WebRTC. Punch; in DFIR, TURN for media (RFC 5766).
Two-Factor Authentication (2FA),2FA uses two factors. Knowledge+possess. In login. Basic MFA; in DFIR, 2FA bypass (NIST SP 800-63B).
Two-Person Rule,Two-person rule requires dual presence for sensitive. Witness. In nuclear. Prevent; in DFIR, rule for chain (CNSSI 4009).
Type 1 Authentication,Type 1 auth uses memorized secret. Password. In NIST. Basic; in DFIR, type 1 in stuffing (NIST SP 800-63B).
Type 2 Authentication,Type 2 auth uses possession like token. OTP. In NIST. Medium; in DFIR, type 2 in theft (NIST SP 800-63B).
Type 3 Authentication,Type 3 auth uses inherence like biometrics. Bio. In NIST. Strong; in DFIR, type 3 in spoof (NIST SP 800-63B).
Type 4 Authentication,Type 4 auth uses multi-factor. Combo. In NIST. High; in DFIR, type 4 in advanced (NIST SP 800-63B).
Type Safety,Type safety prevents invalid ops on types. Checked. In langs. Crash prevent; in DFIR, safety in exploits (OWASP).
Typosquatting,Typosquatting registers similar domains. Phish. In DNS. Redirect; in DFIR, squat in WHOIS (MITRE T1583.003).
UEBA,User and Entity Behavior Analytics (UEBA) detects anomalies. ML. In SIEM. Insider; in DFIR, UEBA for profiling (Gartner).
UDP Flood,UDP Flood sends junk to random ports. Stateless. In DoS. Amp; in DFIR, UDP in pcap (MITRE T1498).
Unified Threat Management (UTM),UTM combines firewall/AV etc. Appliance. In SMB. All-in; in DFIR, UTM logs (Gartner).
Unit Testing,Unit testing verifies individual components. Mock. In dev. Isolate; in DFIR, testing for custom tools (OWASP).
Universal Serial Bus (USB),USB connects peripherals. Hotplug. In devices. Condom; in DFIR, USB history (NIST SP 800-83).
Unix Time,Unix time is seconds since epoch. 32bit. In stamps. Compact; in DFIR, time for chronology (POSIX).
Unmarshal,Unmarshal deserializes data to objects. Parse. In code. Inj; in DFIR, unmarshal for payloads (OWASP).
Unrestricted File Upload,Unrestricted upload allows mal files. Validate. In web. Shell; in DFIR, upload exploits (OWASP).
Update,Update modifies software for features/fixes. Delta. In mgmt. Current; in DFIR, update for patches (NIST SP 800-40).
Upgrade,Upgrade replaces version with new. Full. In systems. Improve; in DFIR, upgrade for security (ENISA).
Upload,Upload sends files to server. Multipart. In forms. Scan; in DFIR, upload for mal (OWASP).
User Account,User account is profile for access. Profile. In IAM. Manage; in DFIR, account compromise (NIST SP 800-53).
User Agent,User agent string IDs client in HTTP. Browser. In headers. Fingerprint; in DFIR, agent for recon (RFC 7231).
User and Entity Behavior Analytics (UEBA),UEBA baselines for anomaly. Graph. In tools. Advanced; in DFIR, UEBA alerts (Gartner).
User Authentication,User auth verifies individual. Factors. In login. Who; in DFIR, auth events (NIST SP 800-63).
User Datagram Protocol (UDP),UDP is connectionless transport. Datagram. In apps. Fast; in DFIR, UDP for floods (RFC 768).
User Interface (UI),UI enables interaction with system. Graphical. In apps. Usable; in DFIR, UI for tools (ENISA).
User Mode,User mode runs unpriv code. Ring 3. In x86. Isolate; in DFIR, mode for processes (SANS FOR508).
User Profile,User profile stores prefs/settings. Roaming. In OS. Personal; in DFIR, profile for artifacts (SANS FOR508).
User Story,User story describes feature from user view. Agile. In dev. Focus; in DFIR, stories for req (ENISA).
Validation,Validation confirms meets needs. Testing. In QA. Correct; in DFIR, validation for evidence (NIST SP 800-53A).
Value at Risk (VaR),VaR estimates max loss over time. Stats. In finance. Quant; in DFIR, VaR for cyber risk (ENISA).
Variable,Variable stores data in code. Typed. In scripts. Manip; in DFIR, vars in memory (OWASP).
Vendor, Vendor supplies products/services. Third-party. In supply. Assess; in DFIR, vendor for chain (NIST SP 800-161).
Vendor Risk Management (VRM),VRM assesses third-party risks. Questionnaire. In contracts. Mitigate; in DFIR, VRM for incidents (NIST SP 800-161).
Verification,Verification checks against specs. Review. In design. Right; in DFIR, verification for tools (NIST SP 800-53A).
Version Control,Version control tracks changes in code. Git. In collab. History; in DFIR, control for supply (Git).
Versioning,Versioning tracks iterations of software. Semantic. In APIs. Backward; in DFIR, versioning for vulns (ENISA).
Virtual Address,Virtual address is abstracted memory location. MMU. In OS. Isolate; in DFIR, virtual in dumps (SANS FOR508).
Virtual Appliance,Virtual appliance is pre-config VM for function. OVA. In hyper. Deploy; in DFIR, appliance for tools (VMware).
Virtual Desktop Infrastructure (VDI),VDI centralizes desktops in data center. Hosted. In remote. Secure; in DFIR, VDI for access (NIST SP 800-46).
Virtual Host,Virtual host serves multiple domains on IP. Name-based. In Apache. Share; in DFIR, vhost for config (Apache).
Virtual Local Area Network (VLAN),VLAN segments L2 logically. Tagged. In switches. Isolate; in DFIR, VLAN hopping (IEEE 802.1Q).
Virtual Machine (VM),VM emulates hardware for isolation. Hypervisor. In virt. Sandbox; in DFIR, VM for analysis (NIST SP 800-125).
Virtual Memory,Virtual memory uses disk for RAM extension. Paging. In OS. Multitask; in DFIR, virtual for processes (SANS FOR508).
Virtual Network Computing (VNC),VNC shares desktop remotely. RFB. In Unix. Access; in DFIR, VNC for remote (RealVNC).
Virtual Private Network (VPN),VPN creates secure tunnel over public. IPsec. In remote. Conf; in DFIR, VPN logs for access (NIST SP 800-77).
Virtual Router Redundancy Protocol (VRRP),VRRP provides HA for default gateway. Master/backup. In routers. Failover; in DFIR, VRRP for nets (RFC 5798).
Virtualization,Virtualization abstracts hardware for multiples. Type1. In clouds. Efficient; in DFIR, virt for isolation (NIST SP 800-125).
Virtualization Security,Virtualization sec protects hypervisors/VMs. Escape. In VMM. Compartment; in DFIR, sec for virt incidents (NIST SP 800-125).
Virus, Virus self-replicates attaching to files. Infect. In mal. Spread; in DFIR, virus sigs (MITRE).
Vishing,Vishing uses voice for phishing. Call. In social. Trust; in DFIR, vishing recordings (MITRE T1566.004).
VLAN Hopping,VLAN hopping switches tags for access. DTP. In misconfig. Cross; in DFIR, hopping in 802.1Q (ENISA).
VM Escape,VM escape breaks isolation to hypervisor. Vuln. In guests. Lateral; in DFIR, escape analysis (ENISA).
VM Fork,VM fork snapshots for branching analysis. Copy-on-write. In test. Isolate; in DFIR, fork for mal variants (SANS).
VM Hypervisor,VM hypervisor runs virtual machines. Host. In servers. Manage; in DFIR, hypervisor for escapes (NIST SP 800-125).
VM Snapshot,VM snapshot captures state for rollback. Checkpoint. In VMware. Recover; in DFIR, snapshots for forensics (VMware).
Voice over IP (VoIP),VoIP transmits voice over IP. SIP/RTP. In calls. Eaves; in DFIR, VoIP for vishing (RFC 3261).
